id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7477173,01/01/2010 12:11,1654,4276,-$63.00,Swipe Transaction,43293,Naugatuck,CT,6770,5499,
7477174,01/01/2010 12:11,1967,3367,$29.88,Swipe Transaction,60569,Newport Beach,CA,92658,5300,
7477175,01/01/2010 12:11,1972,5539,$7.70,Swipe Transaction,91886,Cleveland,OH,44104,5411,
7477177,01/01/2010 12:12,631,2596,$235.71,Online Transaction,52073,ONLINE,,,4722,
7477178,01/01/2010 12:12,746,958,$80.00,Swipe Transaction,27092,Brooklyn,NY,11219,4829,
7477179,01/01/2010 12:12,1067,3382,$13.40,Swipe Transaction,40041,Derby,KS,67037,5411,
7477181,01/01/2010 12:12,1514,78,-$57.00,Swipe Transaction,22204,Elyria,OH,44035,5541,
7477182,01/01/2010 12:12,1752,3880,$14.26,Swipe Transaction,2309,Abbeville,LA,70510,5812,
7477183,01/01/2010 12:12,1771,5937,$3.60,Swipe Transaction,25887,Roseville,CA,95678,5814,
7477184,01/01/2010 12:13,190,3363,$7.97,Swipe Transaction,2703,Skokie,IL,60077,5814,
7477185,01/01/2010 12:13,1137,3718,$14.49,Swipe Transaction,54850,Hendersonville,NC,28739,4814,
7477186,01/01/2010 12:13,1155,2997,$120.00,Swipe Transaction,27092,Key Biscayne,FL,33149,4829,
7477187,01/01/2010 12:13,1549,146,$7.82,Swipe Transaction,75781,Houston,TX,77096,5411,
7477189,01/01/2010 12:13,1644,3867,$4.26,Swipe Transaction,75781,Williamston,SC,29697,5411,
7477190,01/01/2010 12:14,164,3748,$18.35,Swipe Transaction,50783,Loudonville,OH,44842,5411,
7477191,01/01/2010 12:14,605,5061,$1.77,Swipe Transaction,14528,Brooklyn,NY,11211,5499,
7477192,01/01/2010 12:14,677,179,$7.01,Swipe Transaction,75936,Saint Paul,MN,55116,5814,
7477193,01/01/2010 12:14,774,83,$12.99,Swipe Transaction,73749,Twin Falls,ID,83301,5812,
7477195,01/01/2010 12:14,1116,79,$133.54,Swipe Transaction,19964,Warrington,PA,18976,5311,
7477196,01/01/2010 12:14,1176,5003,$180.00,Swipe Transaction,27092,Terre Haute,IN,47803,4829,
7477197,01/01/2010 12:14,1453,234,$1.65,Swipe Transaction,22938,Townley,AL,35587,5812,
7477198,01/01/2010 12:14,1514,78,$57.00,Swipe Transaction,22204,Elyria,OH,44035,5541,
7477200,01/01/2010 12:15,261,30,$80.00,Swipe Transaction,27092,North Las Vegas,NV,89032,4829,
7477202,01/01/2010 12:15,794,3430,$72.47,Swipe Transaction,94267,South Gate,CA,90280,5912,
7477203,01/01/2010 12:15,1189,164,$16.64,Swipe Transaction,52154,Albany,NY,12206,5813,
7477204,01/01/2010 12:15,1262,3324,$1.17,Swipe Transaction,86438,Lone Tree,CO,80124,5499,
7477206,01/01/2010 12:15,1896,4272,$13.66,Swipe Transaction,60009,Monroe,MI,48161,5411,
7477207,01/01/2010 12:15,1901,2158,$8.12,Swipe Transaction,49789,Miami,FL,33122,5541,
7477208,01/01/2010 12:15,1975,3882,$23.75,Online Transaction,39021,ONLINE,,,4784,
7477210,01/01/2010 12:16,605,5061,$2.94,Swipe Transaction,61195,Brooklyn,NY,11210,5541,
7477211,01/01/2010 12:16,947,2620,$16.70,Swipe Transaction,55208,Brooklyn,NY,11232,5812,
7477213,01/01/2010 12:17,127,1086,$9.74,Swipe Transaction,60855,Luverne,AL,36049,5310,
7477214,01/01/2010 12:17,229,5942,$20.72,Swipe Transaction,22204,Stanwood,IA,52337,5541,
7477215,01/01/2010 12:17,746,958,$21.33,Swipe Transaction,50783,Brooklyn,NY,11213,5411,
7477216,01/01/2010 12:18,1,3682,$14.58,Online Transaction,18563,ONLINE,,,4121,
7477217,01/01/2010 12:18,459,5827,$35.97,Swipe Transaction,21151,Blackville,SC,29817,5310,
7477218,01/01/2010 12:18,1135,4977,$7.73,Swipe Transaction,75781,Blue Springs,MO,64015,5411,
7477219,01/01/2010 12:18,1567,2916,$3.21,Swipe Transaction,12014,Plymouth,NY,13832,5814,
7477220,01/01/2010 12:18,1696,2408,$9.94,Online Transaction,50404,ONLINE,,,4784,
7477221,01/01/2010 12:18,1962,2126,$18.21,Swipe Transaction,50783,Lyons,IL,60534,5411,
7477222,01/01/2010 12:19,383,1092,$140.00,Swipe Transaction,27092,Great Falls,MT,59401,4829,
7477223,01/01/2010 12:19,631,2596,-$431.00,Online Transaction,52073,ONLINE,,,4722,
7477224,01/01/2010 12:19,1459,3383,$3.70,Swipe Transaction,50783,Albuquerque,NM,87121,5411,
7477226,01/01/2010 12:19,1967,5088,$10.39,Swipe Transaction,75936,Lake Forest,CA,92630,5814,
7477227,01/01/2010 12:19,1989,2984,$8.79,Swipe Transaction,58564,Upper Marlboro,MD,20774,5813,
7477228,01/01/2010 12:20,359,2489,$24.55,Swipe Transaction,50783,Palm Harbor,FL,34683,5411,
7477229,01/01/2010 12:20,515,5487,$1.06,Swipe Transaction,22204,Longview,TX,75604,5541,
7477230,01/01/2010 12:20,557,5570,$23.59,Swipe Transaction,88937,Canton,NC,28716,5813,
7477231,01/01/2010 12:20,581,3691,$1.50,Swipe Transaction,26844,Kenner,LA,70062,5812,
7477233,01/01/2010 12:20,1910,5505,-$64.00,Swipe Transaction,61195,Bradenton,FL,34203,5541,
7477236,01/01/2010 12:21,921,3457,$4.01,Swipe Transaction,63701,Rush,NY,14543,5411,
7477237,01/01/2010 12:21,1129,5492,$9.95,Swipe Transaction,35451,Oceanside,CA,92058,5812,
7477238,01/01/2010 12:21,1533,4625,$9.88,Online Transaction,39261,ONLINE,,,5815,
7477239,01/01/2010 12:21,1610,5879,$1.80,Swipe Transaction,14528,Meridian,MS,39301,5499,
7477240,01/01/2010 12:22,154,5393,$100.00,Swipe Transaction,27092,Newton Grove,NC,28366,4829,
7477241,01/01/2010 12:22,1028,2878,$26.39,Swipe Transaction,75781,Chicago,IL,60625,5411,
7477242,01/01/2010 12:23,410,4954,$50.37,Swipe Transaction,86616,Seward,NE,68434,4814,
7477244,01/01/2010 12:23,1500,5034,$5.78,Swipe Transaction,57885,Elk Grove,CA,95624,5411,
7477245,01/01/2010 12:23,1654,4276,$63.00,Swipe Transaction,43293,Naugatuck,CT,6770,5499,
7477246,01/01/2010 12:23,1995,2439,$0.87,Swipe Transaction,44919,Big Cove Tannery,PA,17212,5814,
7477247,01/01/2010 12:24,53,3267,$64.00,Swipe Transaction,61195,Sutter Creek,CA,95685,5541,
7477248,01/01/2010 12:24,1973,2879,$5.07,Swipe Transaction,20519,Grovetown,GA,30813,5942,
7477249,01/01/2010 12:25,244,1082,$9.85,Swipe Transaction,65940,Quincy,FL,32353,5411,
7477250,01/01/2010 12:25,393,5873,$86.75,Swipe Transaction,38602,Avery,TX,75554,5311,
7477251,01/01/2010 12:25,938,231,$9.18,Swipe Transaction,33526,De Soto,KS,66018,5814,
7477254,01/01/2010 12:25,1669,3303,$13.00,Swipe Transaction,25887,West Sacramento,CA,95691,5814,
7477255,01/01/2010 12:26,62,5138,$12.03,Swipe Transaction,68671,Auburn,CA,95602,5541,
7477256,01/01/2010 12:26,156,4604,$12.49,Swipe Transaction,40873,Kamas,UT,84036,5812,
7477257,01/01/2010 12:26,1077,4104,$1.56,Swipe Transaction,47033,Ukiah,CA,95482,4121,
7477258,01/01/2010 12:26,1398,4930,$17.27,Swipe Transaction,94992,Parsippany,NJ,7054,5812,Technical Glitch
7477260,01/01/2010 12:26,1464,3008,$5.39,Swipe Transaction,92722,Schenectady,NY,12309,5912,
7477261,01/01/2010 12:26,1910,5505,$10.20,Swipe Transaction,61195,Bradenton,FL,34203,5541,
7477262,01/01/2010 12:27,676,3910,$45.18,Swipe Transaction,21881,The Colony,TX,75056,7538,
7477263,01/01/2010 12:27,866,2110,$12.31,Swipe Transaction,10126,Pittsburgh,PA,15203,5812,
7477264,01/01/2010 12:27,1826,5779,$8.16,Swipe Transaction,77913,Lady Lake,FL,32159,5411,
7477265,01/01/2010 12:27,1904,2575,$26.40,Swipe Transaction,57263,Mcalester,OK,74501,5310,
7477266,01/01/2010 12:28,50,5471,-$493.00,Online Transaction,52073,ONLINE,,,4722,
7477267,01/01/2010 12:28,1958,3215,$11.28,Swipe Transaction,7330,Fayetteville,NC,28306,5310,
7477268,01/01/2010 12:28,1962,2594,$111.65,Swipe Transaction,16014,Willowbrook,IL,60527,4900,
7477269,01/01/2010 12:29,547,5526,$6.03,Swipe Transaction,64928,Delavan,WI,53115,5812,
7477270,01/01/2010 12:29,957,4532,$19.26,Swipe Transaction,22204,Germantown,MD,20874,5541,
7477272,01/01/2010 12:30,402,2536,$35.22,Online Transaction,39021,ONLINE,,,4784,
7477273,01/01/2010 12:30,708,5165,$17.29,Swipe Transaction,61195,New York,NY,10075,5541,
7477274,01/01/2010 12:30,727,4295,$10.73,Swipe Transaction,75781,Saint Louis,MO,63116,5411,
7477275,01/01/2010 12:30,1138,2122,$1.86,Swipe Transaction,86438,Oneonta,AL,35121,5499,
7477278,01/01/2010 12:30,1744,4209,$35.35,Swipe Transaction,59935,Columbia,TN,38401,5499,
7477280,01/01/2010 12:30,1963,3317,$19.77,Online Transaction,16798,ONLINE,,,4121,
7477281,01/01/2010 12:30,1989,3800,$328.66,Swipe Transaction,81222,Upper Marlboro,MD,20774,7995,
7477282,01/01/2010 12:31,135,2808,$47.67,Online Transaction,39021,ONLINE,,,4784,
7477284,01/01/2010 12:31,190,2496,$8.02,Swipe Transaction,23098,Skokie,IL,60077,5812,
7477285,01/01/2010 12:31,832,2948,$51.00,Swipe Transaction,61195,Mckinney,TX,75069,5541,
7477286,01/01/2010 12:31,933,4997,$3.34,Swipe Transaction,64594,Skiatook,OK,74070,5812,
7477287,01/01/2010 12:31,1039,5791,$11.69,Swipe Transaction,75936,Arroyo Grande,CA,93420,5814,
7477288,01/01/2010 12:31,1202,2885,$4.88,Swipe Transaction,60569,Chicago,IL,60657,5300,
7477289,01/01/2010 12:31,1881,2554,$60.19,Swipe Transaction,93700,Carleton,MI,48117,5300,
7477291,01/01/2010 12:32,1378,4227,$16.13,Swipe Transaction,26905,Kimberly,WI,54136,5812,
7477292,01/01/2010 12:32,1719,2058,$7.68,Swipe Transaction,61195,Miami,FL,33179,5541,
7477293,01/01/2010 12:32,1727,5982,-$54.00,Swipe Transaction,61195,Columbia,SC,29229,5541,
7477294,01/01/2010 12:33,449,2225,$7.30,Swipe Transaction,75936,New Kensington,PA,15068,5814,
7477295,01/01/2010 12:33,852,4187,$15.68,Swipe Transaction,50783,Keystone Heights,FL,32656,5411,
7477296,01/01/2010 12:33,1105,4119,$53.76,Swipe Transaction,83229,Glen Jean,WV,25846,5411,
7477297,01/01/2010 12:34,53,3267,$22.04,Swipe Transaction,80575,Somerset,CA,95684,5813,
7477298,01/01/2010 12:34,208,4980,-$78.00,Swipe Transaction,22204,Federal Way,WA,98023,5541,
7477300,01/01/2010 12:34,811,2079,$66.00,Swipe Transaction,43293,Saint Louis,MO,63125,5499,
7477301,01/01/2010 12:34,858,4735,$57.00,Swipe Transaction,5248,Georgetown,TX,78633,5499,
7477302,01/01/2010 12:34,900,3412,-$500.00,Swipe Transaction,16790,Palatine,IL,60074,3389,
7477304,01/01/2010 12:34,1692,5371,$80.59,Swipe Transaction,43293,Irvington,NY,10533,5499,
7477305,01/01/2010 12:34,1891,5047,$75.43,Online Transaction,23446,ONLINE,,,7801,
7477306,01/01/2010 12:35,327,5512,$6.44,Swipe Transaction,28395,Saint Johnsbury,VT,5819,5541,
7477307,01/01/2010 12:35,1315,5070,$2.29,Swipe Transaction,14528,Louisville,IL,62858,5499,
7477308,01/01/2010 12:35,1443,3749,$45.99,Swipe Transaction,34488,Arcadia,CA,91007,7802,
7477309,01/01/2010 12:36,737,148,$13.08,Swipe Transaction,55060,Medford,OR,97504,5812,
7477310,01/01/2010 12:36,866,2110,$14.16,Swipe Transaction,17493,Pittsburgh,PA,15212,5812,
7477312,01/01/2010 12:36,1288,1013,$11.52,Swipe Transaction,28395,Killeen,TX,76541,5541,
7477313,01/01/2010 12:36,1296,3708,$22.30,Online Transaction,16798,ONLINE,,,4121,
7477314,01/01/2010 12:36,1439,235,$1.10,Swipe Transaction,14528,New Market,TN,37820,5499,
7477315,01/01/2010 12:36,1668,4185,$93.44,Swipe Transaction,31859,Danville,NH,3819,5411,
7477316,01/01/2010 12:36,1727,5982,$54.00,Swipe Transaction,61195,Columbia,SC,29229,5541,
7477319,01/01/2010 12:37,1737,5756,$19.08,Swipe Transaction,75781,Eastpointe,MI,48021,5411,
7477320,01/01/2010 12:37,1744,4209,$95.00,Swipe Transaction,59935,Columbia,TN,38401,5499,
7477321,01/01/2010 12:37,1958,3215,$22.61,Swipe Transaction,61078,Fayetteville,NC,28306,5812,
7477322,01/01/2010 12:38,592,4133,$6.07,Swipe Transaction,83229,Asheville,NC,28801,5411,
7477323,01/01/2010 12:38,696,3870,$0.93,Swipe Transaction,69972,Elmendorf,TX,78112,5814,
7477325,01/01/2010 12:38,1412,3436,$17.60,Swipe Transaction,39637,Bowling Green,KY,42103,5411,
7477326,01/01/2010 12:39,858,4735,$76.00,Swipe Transaction,5248,Georgetown,TX,78633,5499,
7477327,01/01/2010 12:40,832,2948,-$51.00,Swipe Transaction,61195,Mckinney,TX,75069,5541,
7477328,01/01/2010 12:40,1028,2878,$18.00,Swipe Transaction,87907,Chicago,IL,60622,5411,
7477330,01/01/2010 12:40,1116,5559,$7.20,Swipe Transaction,10792,Tylersport,PA,18971,5411,
7477331,01/01/2010 12:40,1202,2885,$9.78,Swipe Transaction,69972,Chicago,IL,60657,5814,
7477333,01/01/2010 12:40,1529,4985,$28.44,Swipe Transaction,88646,Pompano Beach,FL,33076,5812,
7477334,01/01/2010 12:41,1145,5444,$19.62,Online Transaction,16798,ONLINE,,,4121,
7477335,01/01/2010 12:41,1534,4250,$76.93,Swipe Transaction,93508,Cherry Hill,NJ,8003,5411,
7477336,01/01/2010 12:42,667,4563,$40.43,Swipe Transaction,77975,Durham,NC,27713,5813,
7477337,01/01/2010 12:42,989,4613,$22.08,Swipe Transaction,41983,Chantilly,VA,20152,5411,
7477338,01/01/2010 12:42,1432,4958,$38.01,Swipe Transaction,59292,Lake Hopatcong,NJ,7849,5813,
7477339,01/01/2010 12:42,1915,5031,$9.55,Swipe Transaction,88646,Monsey,NY,10952,5812,
7477340,01/01/2010 12:42,1967,3367,$8.30,Swipe Transaction,2177,Lake Forest,CA,92630,5411,
7477341,01/01/2010 12:43,242,5591,$60.00,Swipe Transaction,27092,Littleton,MA,1460,4829,
7477342,01/01/2010 12:43,832,2948,$5.23,Swipe Transaction,61195,Mckinney,TX,75069,5541,
7477344,01/01/2010 12:43,1453,1117,$1.92,Swipe Transaction,33041,Parrish,AL,35580,5411,
7477347,01/01/2010 12:43,1896,2944,$72.72,Online Transaction,38958,ONLINE,,,7801,
7477348,01/01/2010 12:44,658,5548,-$65.00,Swipe Transaction,59935,Gainesville,FL,32607,5499,
7477349,01/01/2010 12:44,908,3252,$57.22,Swipe Transaction,31883,Atlantic City,NJ,8401,7995,
7477350,01/01/2010 12:44,1466,4634,$6.79,Swipe Transaction,19143,Seaford,DE,19973,5411,
7477352,01/01/2010 12:44,1744,4209,-$95.00,Swipe Transaction,59935,Columbia,TN,38401,5499,
7477353,01/01/2010 12:44,1844,4114,$10.69,Swipe Transaction,59397,Corpus Christi,TX,78411,5812,
7477354,01/01/2010 12:45,1279,4188,$11.20,Swipe Transaction,50783,Novi,MI,48377,5411,
7477355,01/01/2010 12:45,1345,2187,$6.53,Swipe Transaction,50783,Jarreau,LA,70749,5411,
7477357,01/01/2010 12:46,947,2620,$21.00,Swipe Transaction,46284,Brooklyn,NY,11234,5411,
7477358,01/01/2010 12:47,152,2587,$15.70,Swipe Transaction,65593,Rogersville,AL,35652,5812,
7477359,01/01/2010 12:47,658,5548,$65.00,Swipe Transaction,59935,Gainesville,FL,32607,5499,
7477360,01/01/2010 12:47,714,2616,$6.32,Swipe Transaction,41260,West Linn,OR,97068,5541,
7477361,01/01/2010 12:47,900,3412,$175.90,Swipe Transaction,16790,Palatine,IL,60074,3389,
7477363,01/01/2010 12:47,1901,3887,$9.29,Swipe Transaction,47710,Miami,FL,33125,5812,
7477364,01/01/2010 12:48,811,2079,$102.95,Swipe Transaction,43293,Saint Louis,MO,63125,5499,
7477365,01/01/2010 12:48,1141,3817,$13.18,Swipe Transaction,55719,Westfield,NC,27053,5921,
7477366,01/01/2010 12:48,1246,5812,$12.03,Swipe Transaction,54022,Eight Mile,AL,36613,5812,
7477367,01/01/2010 12:49,550,163,$11.11,Swipe Transaction,25717,Comstock Park,MI,49321,5812,
7477368,01/01/2010 12:49,946,97,$0.52,Swipe Transaction,98374,Mount Pleasant,PA,15666,5411,
7477369,01/01/2010 12:49,1129,102,$8.82,Swipe Transaction,41260,Oceanside,CA,92058,5541,
7477370,01/01/2010 12:49,1638,4956,$17.59,Swipe Transaction,61195,Lakeville,MN,55044,5541,
7477371,01/01/2010 12:49,1692,5371,-$84.00,Swipe Transaction,43293,Irvington,NY,10533,5499,
7477372,01/01/2010 12:49,1807,165,$42.57,Online Transaction,39021,ONLINE,,,4784,
7477373,01/01/2010 12:49,1940,3230,$22.78,Swipe Transaction,4439,Jackson Heights,NY,11372,5651,
7477374,01/01/2010 12:50,208,4980,$78.00,Swipe Transaction,22204,Federal Way,WA,98023,5541,
7477375,01/01/2010 12:50,1266,2478,$9.77,Swipe Transaction,22204,Guadalajara,Mexico,,5541,
7477376,01/01/2010 12:50,1461,103,$9.34,Swipe Transaction,61195,Brunswick,OH,44212,5541,
7477378,01/01/2010 12:51,368,3822,$51.49,Online Transaction,39021,ONLINE,,,4784,
7477379,01/01/2010 12:51,595,4666,$23.69,Swipe Transaction,568,Bullock,NC,27507,5813,
7477380,01/01/2010 12:51,1173,4696,$7.68,Swipe Transaction,22204,Casper,WY,82604,5541,
7477381,01/01/2010 12:51,1413,4673,$11.38,Swipe Transaction,46284,Cannelburg,IN,47519,5411,
7477382,01/01/2010 12:51,1692,5371,$84.00,Swipe Transaction,43293,Irvington,NY,10533,5499,
7477383,01/01/2010 12:52,81,2897,$12.26,Swipe Transaction,620,Seguin,TX,78155,5411,
7477384,01/01/2010 12:52,180,5453,$55.31,Swipe Transaction,99370,Glendale,AZ,85308,5311,
7477386,01/01/2010 12:52,983,1023,$16.88,Swipe Transaction,62272,Oswego,NY,13126,5921,
7477387,01/01/2010 12:52,1267,44,$365.68,Swipe Transaction,32858,Redmond,WA,98052,5311,
7477388,01/01/2010 12:53,1156,3280,$25.35,Swipe Transaction,69972,Short Hills,NJ,7078,5814,
7477389,01/01/2010 12:53,1276,2009,$90.68,Swipe Transaction,44559,Chicago,IL,60616,5411,
7477390,01/01/2010 12:53,1595,2429,$12.98,Swipe Transaction,80141,Bronx,NY,10463,5411,
7477391,01/01/2010 12:53,1843,249,$30.82,Swipe Transaction,60569,Rockton,IL,61072,5300,
7477392,01/01/2010 12:54,421,2177,$1.16,Swipe Transaction,14528,Cedar Rapids,IA,52405,5499,
7477393,01/01/2010 12:54,726,3431,$3.01,Swipe Transaction,75781,Harbor City,CA,90710,5411,
7477394,01/01/2010 12:54,811,2079,-$66.00,Swipe Transaction,43293,Saint Louis,MO,63125,5499,
7477396,01/01/2010 12:54,1495,5767,$189.92,Swipe Transaction,46284,Indianapolis,IN,46259,5411,
7477397,01/01/2010 12:54,1616,4734,$14.45,Online Transaction,39261,ONLINE,,,5815,
7477398,01/01/2010 12:54,1758,2154,$0.12,Swipe Transaction,86438,Atlanta,GA,30337,5499,
7477399,01/01/2010 12:55,208,4980,$96.59,Swipe Transaction,22204,Federal Way,WA,98023,5541,
7477400,01/01/2010 12:55,275,63,$11.72,Swipe Transaction,75781,Yreka,CA,96097,5411,
7477401,01/01/2010 12:55,810,4309,$663.40,Swipe Transaction,57386,Lexington,KY,40502,3132,
7477402,01/01/2010 12:55,1135,4977,$159.63,Swipe Transaction,60569,Lees Summit,MO,64063,5300,
7477403,01/01/2010 12:55,1237,2092,$38.53,Swipe Transaction,75781,Waukegan,IL,60085,5411,
7477404,01/01/2010 12:55,1433,203,$17.38,Swipe Transaction,75804,Mobile,AL,36695,5411,
7477405,01/01/2010 12:55,1666,178,$7.72,Swipe Transaction,92400,Rincon,GA,31326,5812,
7477406,01/01/2010 12:55,1735,3700,$53.96,Swipe Transaction,13646,Vero Beach,FL,32967,7538,
7477408,01/01/2010 12:56,1569,4109,$31.34,Swipe Transaction,79410,Sioux Falls,SD,57107,5300,
7477409,01/01/2010 12:56,1995,4180,$0.81,Swipe Transaction,11442,Chambersburg,PA,17202,5812,
7477411,01/01/2010 12:57,303,4194,$86.32,Swipe Transaction,68668,Windsor,CO,80550,5300,
7477413,01/01/2010 12:57,795,5162,$72.97,Swipe Transaction,60569,Dallas,TX,75230,5300,
7477414,01/01/2010 12:57,1727,5982,$23.78,Swipe Transaction,61195,Columbia,SC,29229,5541,
7477415,01/01/2010 12:58,156,5438,$13.91,Swipe Transaction,98801,Kamas,UT,84036,5411,
7477416,01/01/2010 12:58,652,4293,$48.16,Swipe Transaction,13646,Wethersfield,CT,6109,7538,
7477417,01/01/2010 12:58,658,5548,$7.16,Swipe Transaction,59935,Gainesville,FL,32607,5499,
7477418,01/01/2010 12:58,747,2549,$11.51,Swipe Transaction,5071,Pomeroy,OH,45769,5812,
7477419,01/01/2010 12:58,858,4735,-$76.00,Swipe Transaction,5248,Georgetown,TX,78633,5499,
7477420,01/01/2010 12:58,1181,5824,$19.28,Swipe Transaction,39111,Concord,NC,28027,5094,
7477421,01/01/2010 12:58,1384,2535,$17.67,Swipe Transaction,14926,Dallas,TX,75203,5411,
7477422,01/01/2010 12:58,1534,4250,$42.33,Online Transaction,18563,ONLINE,,,4121,
7477423,01/01/2010 12:58,1613,4538,$56.38,Swipe Transaction,77839,Belgrade,ME,4917,5300,
7477425,01/01/2010 12:59,461,5482,$12.23,Swipe Transaction,44578,Canton,MI,48188,5812,
7477426,01/01/2010 12:59,723,3368,$12.47,Swipe Transaction,88550,Houston,TX,77015,5812,
7477427,01/01/2010 12:59,746,958,$5.20,Online Transaction,39261,ONLINE,,,5815,
7477428,01/01/2010 12:59,828,4235,$12.63,Swipe Transaction,44578,San Antonio,TX,78218,5812,
7477429,01/01/2010 12:59,1169,3389,$45.75,Online Transaction,41122,ONLINE,,,4784,
7477433,01/01/2010 13:00,823,2868,$64.00,Swipe Transaction,49789,Suffolk,VA,23434,5541,
7477434,01/01/2010 13:00,900,3412,$87.00,Swipe Transaction,61195,Panama City,FL,32401,5541,
7477435,01/01/2010 13:00,1520,3329,$1.07,Swipe Transaction,14528,San Francisco,CA,94112,5499,
7477436,01/01/2010 13:00,1863,2213,$19.24,Swipe Transaction,13496,Battle Creek,MI,49015,5813,
7477438,01/01/2010 13:00,1921,1181,$92.00,Swipe Transaction,59935,Dallas,TX,75216,5499,
7477439,01/01/2010 13:00,1941,1109,$54.90,Swipe Transaction,26810,Campbell,TX,75422,5541,
7477440,01/01/2010 13:01,207,2506,$82.85,Swipe Transaction,17474,Danville,VA,24541,5912,
7477442,01/01/2010 13:01,921,4646,$2.48,Swipe Transaction,88646,Scottsville,NY,14546,5812,
7477443,01/01/2010 13:01,946,97,$0.42,Swipe Transaction,56979,Latrobe,PA,15650,5411,
7477444,01/01/2010 13:01,1451,3226,$3.83,Swipe Transaction,75936,Bell Gardens,CA,90201,5814,
7477446,01/01/2010 13:02,823,2868,-$64.00,Swipe Transaction,49789,Suffolk,VA,23434,5541,
7477447,01/01/2010 13:02,1053,3771,$16.69,Swipe Transaction,41260,Clearwater,FL,33765,5541,
7477449,01/01/2010 13:02,1891,1161,$2.10,Swipe Transaction,65691,Daytona Beach,FL,32118,5411,
7477450,01/01/2010 13:03,425,5149,$89.00,Swipe Transaction,59935,Carmel Valley,CA,93924,5499,
7477451,01/01/2010 13:03,1222,1076,$8.02,Swipe Transaction,60416,Burley,ID,83318,5812,
7477452,01/01/2010 13:03,1461,103,$5.55,Swipe Transaction,22938,Cuyahoga Falls,OH,44223,5812,
7477453,01/01/2010 13:03,1651,3450,$100.00,Swipe Transaction,27092,San Antonio,TX,78259,4829,
7477456,01/01/2010 13:04,1405,5922,$33.49,Swipe Transaction,20561,Wishek,ND,58495,5912,
7477457,01/01/2010 13:05,737,148,$13.15,Swipe Transaction,17805,Medford,OR,97504,5812,
7477458,01/01/2010 13:05,1324,5889,$16.26,Swipe Transaction,60569,Arcadia,FL,34266,5300,
7477459,01/01/2010 13:05,1422,4983,$1.65,Swipe Transaction,28395,Angier,NC,27501,5541,
7477460,01/01/2010 13:05,1694,5944,$8.83,Swipe Transaction,59397,Stamford,CT,6902,5812,
7477461,01/01/2010 13:05,1941,1109,$73.00,Swipe Transaction,26810,Campbell,TX,75422,5541,
7477463,01/01/2010 13:06,1087,1029,$10.72,Swipe Transaction,87968,Stanford,KY,40484,5921,
7477464,01/01/2010 13:06,1253,2561,$18.31,Swipe Transaction,44578,New York,NY,10016,5812,
7477465,01/01/2010 13:06,1605,3231,$59.91,Swipe Transaction,46556,Middletown,OH,45042,5411,
7477466,01/01/2010 13:06,1826,5779,$9.22,Swipe Transaction,44578,The Villages,FL,32162,5812,
7477468,01/01/2010 13:07,1190,4508,$118.75,Online Transaction,73186,ONLINE,,,4814,
